Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2021-02-23 00:00:00-05:00,120.54170021925478,123.41498433079913,115.31134105569778,122.58708953857422,158273000,0.0,0.0,AAPL
2021-02-24 00:00:00-05:00,121.691012957123,122.29488547484925,119.0514857660057,122.09034729003906,111039900,0.0,0.0,AAPL
2021-02-25 00:00:00-05:00,121.43775757680415,123.17146835413952,117.4054168564186,117.84371185302734,148199500,0.0,0.0,AAPL
2021-02-26 00:00:00-05:00,119.40210545733144,121.60333738053185,118.04825229910983,118.10669708251953,164560400,0.0,0.0,AAPL
2021-03-01 00:00:00-05:00,120.53196041049354,124.60326248159897,119.59692548811965,124.46690368652344,116307900,0.0,0.0,AAPL
2021-03-02 00:00:00-05:00,125.07076378614747,125.37270000855568,121.75917765120198,121.86631774902344,102260900,0.0,0.0,AAPL
2021-03-03 00:00:00-05:00,121.56438254510716,122.44098002866822,118.6716145648539,118.88589477539062,112966300,0.0,0.0,AAPL
2021-03-04 00:00:00-05:00,118.58396379730593,120.38585416346811,115.53536025738819,117.00608825683594,178155000,0.0,0.0,AAPL
2021-03-05 00:00:00-05:00,117.83400492169004,118.7690399167778,114.51267596521379,118.26255798339844,153766600,0.0,0.0,AAPL
2021-03-08 00:00:00-05:00,117.7853048147253,117.85348421909974,113.18804374548343,113.33414459228516,154376600,0.0,0.0,AAPL
2021-03-09 00:00:00-05:00,115.93468039958287,118.88588550494669,115.70092356585985,117.94110870361328,129525800,0.0,0.0,AAPL
2021-03-10 00:00:00-05:00,118.52550905510117,118.99302271119,116.34375389003466,116.85997772216797,111943300,0.0,0.0,AAPL
2021-03-11 00:00:00-05:00,119.35342480023796,120.00600008566362,118.1067115889779,118.78850555419922,103026500,0.0,0.0,AAPL
2021-03-12 00:00:00-05:00,117.26906067587845,118.01903394756955,116.06130832636462,117.88267517089844,88105100,0.0,0.0,AAPL
2021-03-15 00:00:00-04:00,118.25279105319385,120.77543569972144,117.28853020817765,120.76569366455078,92403800,0.0,0.0,AAPL
2021-03-16 00:00:00-04:00,122.43124321692929,123.91172068145192,121.47673169598399,122.30462646484375,115227900,0.0,0.0,AAPL
2021-03-17 00:00:00-04:00,120.82415009129004,122.58707964634337,119.15861117334904,121.51568603515625,111932600,0.0,0.0,AAPL
2021-03-18 00:00:00-04:00,119.68459469561455,119.97679639206342,117.19116796164273,117.39570617675781,121229700,0.0,0.0,AAPL
2021-03-19 00:00:00-04:00,116.78207967633583,118.27229182875169,116.5677994448256,116.86973571777344,185549500,0.0,0.0,AAPL
2021-03-22 00:00:00-04:00,117.20086617980772,120.64881072616973,117.1326868002608,120.18128967285156,111912300,0.0,0.0,AAPL
2021-03-23 00:00:00-04:00,120.12286614601692,121.00919818208511,118.9638091293934,119.35340881347656,95467100,0.0,0.0,AAPL
2021-03-24 00:00:00-04:00,119.62614392900645,119.7040653634643,116.94765592524341,116.96713256835938,88530500,0.0,0.0,AAPL
2021-03-25 00:00:00-04:00,116.43144110431777,118.49631456122934,115.90548256064227,117.45413208007812,98844700,0.0,0.0,AAPL
2021-03-26 00:00:00-04:00,117.22036947257719,118.32098926109825,115.82755546141085,118.0580062866211,94071200,0.0,0.0,AAPL
2021-03-29 00:00:00-04:00,118.48657071923124,119.39238695881983,117.59049651669116,118.23332977294922,80819200,0.0,0.0,AAPL
2021-03-30 00:00:00-04:00,116.98661215897457,117.26907177481125,115.76911765846987,116.78207397460938,85671900,0.0,0.0,AAPL
2021-03-31 00:00:00-04:00,118.48655874928595,120.30792565051348,117.9995609800172,118.97355651855469,118323800,0.0,0.0,AAPL
2021-04-01 00:00:00-04:00,120.44430860719166,120.95078308800542,119.3047280211155,119.80146789550781,75089100,0.0,0.0,AAPL
2021-04-05 00:00:00-04:00,120.64882787870255,122.87927851383142,119.86962848939254,122.62603759765625,88651200,0.0,0.0,AAPL
2021-04-06 00:00:00-04:00,123.21043047231339,123.82404496077191,122.38253578537845,122.92797088623047,80171300,0.0,0.0,AAPL
2021-04-07 00:00:00-04:00,122.55785759372996,124.59350465582355,121.88579830959569,124.57402801513672,83466700,0.0,0.0,AAPL
2021-04-08 00:00:00-04:00,125.59670230378828,126.99925804035509,125.17789142072495,126.97003936767578,88844600,0.0,0.0,AAPL
2021-04-09 00:00:00-04:00,126.42461457311639,129.58035037412546,126.1031942856078,129.54139709472656,106686700,0.0,0.0,AAPL
2021-04-12 00:00:00-04:00,129.07388434312833,129.39530463290586,127.23303349221449,127.8271713256836,91420000,0.0,0.0,AAPL
2021-04-13 00:00:00-04:00,128.99596262492872,131.15823376064404,128.49921542278324,130.9342041015625,91266500,0.0,0.0,AAPL
2021-04-14 00:00:00-04:00,131.43096458655666,131.4894019428346,128.2362603060902,128.5966339111328,87222800,0.0,0.0,AAPL
2021-04-15 00:00:00-04:00,130.34011618248067,131.48942401418012,130.16478922222413,131.00242614746094,89347100,0.0,0.0,AAPL
2021-04-16 00:00:00-04:00,130.80759290041487,131.16796646381349,129.81411337251544,130.67123413085938,84922400,0.0,0.0,AAPL
2021-04-19 00:00:00-04:00,130.0381412567294,131.9471790846723,129.87256379574342,131.33355712890625,94264200,0.0,0.0,AAPL
2021-04-20 00:00:00-04:00,131.5088638445784,132.00559615119002,128.3823320528723,129.64852905273438,94812300,0.0,0.0,AAPL
2021-04-21 00:00:00-04:00,128.91808773896722,130.27194133858555,127.88565454440895,130.0284423828125,68847100,0.0,0.0,AAPL
2021-04-22 00:00:00-04:00,129.58035833012048,130.66149395921403,127.99275572778816,128.50897216796875,84566500,0.0,0.0,AAPL
2021-04-23 00:00:00-04:00,128.72326849315886,131.60628729046172,128.72326849315886,130.8271026611328,78657500,0.0,0.0,AAPL
2021-04-26 00:00:00-04:00,131.32383017529745,131.5478450047434,130.08685158645528,131.21669006347656,66905100,0.0,0.0,AAPL
2021-04-27 00:00:00-04:00,131.49913616765673,131.88874331170373,130.62254610203854,130.895263671875,66015800,0.0,0.0,AAPL
2021-04-28 00:00:00-04:00,130.81733580986761,131.5088791677975,129.61932548257246,130.1063232421875,107760100,0.0,0.0,AAPL
2021-04-29 00:00:00-04:00,132.92116293750138,133.5055661641117,129.0056969879915,130.0089111328125,151101000,0.0,0.0,AAPL
2021-04-30 00:00:00-04:00,128.35314426527148,130.08685531571498,127.66161568350715,128.04147338867188,109839500,0.0,0.0,AAPL
2021-05-03 00:00:00-04:00,128.6063555356659,130.58358001612103,128.40182480933737,129.09335327148438,75135100,0.0,0.0,AAPL
2021-05-04 00:00:00-04:00,127.77847076247717,128.07067238199318,123.40522566029897,124.52532196044922,137564700,0.0,0.0,AAPL
2021-05-05 00:00:00-04:00,125.84023856195147,127.05773315883954,124.6422280399721,124.76885223388672,84000900,0.0,0.0,AAPL
2021-05-06 00:00:00-04:00,124.56429033642047,126.37592265450229,123.82405163749547,126.3661880493164,78128300,0.0,0.0,AAPL
2021-05-07 00:00:00-04:00,127.66381362314827,128.06381882504127,126.3271629457147,127.03939819335938,78973300,0.22,0.0,AAPL
2021-05-10 00:00:00-04:00,126.25887677480436,126.38570115821472,123.7221806852606,123.7612075805664,88071200,0.0,0.0,AAPL
2021-05-11 00:00:00-04:00,120.49275831659119,123.19530516720471,119.78053064001386,122.84407806396484,126142800,0.0,0.0,AAPL
2021-05-12 00:00:00-04:00,120.39522770117908,121.60503177987839,119.27322856136661,119.78056335449219,112172300,0.0,0.0,AAPL
2021-05-13 00:00:00-04:00,121.54648377421124,123.07825403932372,121.23427605914434,121.92698669433594,105861300,0.0,0.0,AAPL
2021-05-14 00:00:00-04:00,123.17581112527975,124.77587651193251,122.78554964091157,124.34658813476562,81918000,0.0,0.0,AAPL
2021-05-17 00:00:00-04:00,123.73191527246206,123.83923735283338,122.12209151050999,123.19530487060547,74244600,0.0,0.0,AAPL
2021-05-18 00:00:00-04:00,123.47825121325309,123.89778097564653,121.7415955505699,121.80989074707031,63342900,0.0,0.0,AAPL
2021-05-19 00:00:00-04:00,120.16107272588073,121.87821158301546,119.86837471152245,121.65381622314453,92612000,0.0,0.0,AAPL
2021-05-20 00:00:00-04:00,122.18066024691666,124.61002681126666,122.05382097524402,124.21000671386719,76857100,0.0,0.0,AAPL
2021-05-21 00:00:00-04:00,124.70757329750661,124.88319058200729,122.16112639405591,122.37577056884766,79295400,0.0,0.0,AAPL
2021-05-24 00:00:00-04:00,122.94165678285485,124.82466155300955,122.87336158160026,124.00511169433594,63092900,0.0,0.0,AAPL
2021-05-25 00:00:00-04:00,124.70757079826137,125.19540319531397,123.24409593795775,123.80997467041016,72009500,0.0,0.0,AAPL
2021-05-26 00:00:00-04:00,123.8685296817526,124.28805950176616,123.34167776055286,123.7612075805664,56575900,0.0,0.0,AAPL
2021-05-27 00:00:00-04:00,123.3611656283478,124.53194243495389,122.03428127759828,122.22940826416016,94625600,0.0,0.0,AAPL
2021-05-28 00:00:00-04:00,122.51237540484098,122.73677818956268,121.51721563777299,121.57575225830078,71311100,0.0,0.0,AAPL
2021-06-01 00:00:00-04:00,122.03430717883234,122.2977294109628,120.92206674340329,121.2537841796875,67637100,0.0,0.0,AAPL
2021-06-02 00:00:00-04:00,121.25378754470101,122.19041070349643,121.02939220066231,122.0147933959961,59278900,0.0,0.0,AAPL
2021-06-03 00:00:00-04:00,121.64402429754462,121.80988298653327,120.13176404387289,120.53178405761719,76229200,0.0,0.0,AAPL
2021-06-04 00:00:00-04:00,121.04888711847525,123.08799935298282,120.83424294183042,122.82456970214844,75169300,0.0,0.0,AAPL
2021-06-07 00:00:00-04:00,123.09775754946514,123.24410653680496,121.7903901347652,122.83433532714844,71057600,0.0,0.0,AAPL
